time,gFx,gFy,gFz,TgF
25.739616709,-0.3403,0.1819,0.9210,0.999
25.743492021,-0.3403,0.1819,0.9210,0.999
25.744384,-0.3403,0.1834,0.9215,0.999
25.749557438,-0.3393,0.1829,0.9220,0.999
25.750371761,-0.3403,0.1834,0.9249,1.002
25.755769573,-0.3403,0.1848,0.9254,1.003
25.756512646,-0.3403,0.1848,0.9259,1.004
25.760087229,-0.3403,0.1848,0.9259,1.004
25.760981136,-0.3412,0.1848,0.9259,1.004
25.769874261,-0.3412,0.1848,0.9264,1.004
25.771099781,-0.3427,0.1858,0.9249,1.004
25.771604313,-0.3422,0.1863,0.9259,1.005
25.771987386,-0.3412,0.1877,0.9249,1.004
25.775965563,-0.3412,0.1882,0.9245,1.003
25.776625146,-0.3422,0.1897,0.9225,1.002
25.780428948,-0.3398,0.1892,0.9220,1.001
25.781194938,-0.3403,0.1887,0.9230,1.002
25.784741292,-0.3398,0.1877,0.9230,1.001
25.785924677,-0.3378,0.1882,0.9220,1.000
25.791158844,-0.3378,0.1873,0.9235,1.001
25.791835979,-0.3388,0.1868,0.9225,1.000
25.795668167,-0.3388,0.1858,0.9215,0.999
25.796346552,-0.3388,0.1863,0.9215,0.999
25.801031136,-0.3383,0.1848,0.9210,0.998
25.802301084,-0.3383,0.1843,0.9205,0.998
25.804600094,-0.3383,0.1853,0.9201,0.998
25.805391761,-0.3373,0.1829,0.9205,0.997
25.810644677,-0.3363,0.1819,0.9220,0.998
25.811484521,-0.3359,0.1814,0.9215,0.997
25.816605563,-0.3354,0.1809,0.9220,0.998
25.819634052,-0.3354,0.1799,0.9220,0.997
25.820376188,-0.3349,0.1780,0.9225,0.997
25.820858323,-0.3344,0.1780,0.9220,0.997
25.825719729,-0.3354,0.1780,0.9225,0.998
25.826564834,-0.3354,0.1765,0.9220,0.997
25.829989313,-0.3368,0.1750,0.9225,0.998
25.830781656,-0.3359,0.1750,0.9235,0.998
25.834808896,-0.3368,0.1736,0.9215,0.996
25.835912125,-0.3359,0.1741,0.9225,0.997
25.840989156,-0.3349,0.1731,0.9210,0.995
25.841745042,-0.3378,0.1736,0.9210,0.996
25.84670249,-0.3368,0.1726,0.9220,0.997
25.847424781,-0.3373,0.1711,0.9225,0.997
25.849438636,-0.3378,0.1706,0.9235,0.998
25.852415979,-0.3368,0.1706,0.9249,0.999
25.854770459,-0.3378,0.1716,0.9249,1.000
25.855551448,-0.3378,0.1721,0.9245,0.999
25.85910874,-0.3378,0.1711,0.9249,0.999
25.86008124,-0.3378,0.1711,0.9240,0.999
25.871517906,-0.3363,0.1716,0.9245,0.999
25.874499261,-0.3363,0.1726,0.9254,1.000
25.875263115,-0.3373,0.1721,0.9249,0.999
25.87588249,-0.3383,0.1736,0.9249,1.000
25.876427646,-0.3383,0.1741,0.9264,1.001
25.876937646,-0.3378,0.1741,0.9259,1.001
25.886620406,-0.3383,0.1736,0.9254,1.001
25.888159052,-0.3388,0.1726,0.9254,1.000
25.888834677,-0.3383,0.1736,0.9284,1.003
25.889378115,-0.3378,0.1750,0.9284,1.003
25.889966865,-0.3378,0.1746,0.9289,1.004
25.890471969,-0.3368,0.1750,0.9289,1.003
25.894837594,-0.3378,0.1750,0.9298,1.005
25.896189573,-0.3368,0.1731,0.9298,1.004
25.900936448,-0.3378,0.1760,0.9289,1.004
25.902563219,-0.3388,0.1765,0.9318,1.007
25.905002542,-0.3388,0.1755,0.9303,1.006
25.906567021,-0.3398,0.1755,0.9289,1.005
25.909043063,-0.3412,0.1750,0.9293,1.005
25.909779365,-0.3407,0.1765,0.9298,1.006
25.91642525,-0.3393,0.1770,0.9289,1.005
25.917574313,-0.3373,0.1755,0.9289,1.004
25.920663219,-0.3378,0.1770,0.9289,1.004
25.921418531,-0.3378,0.1770,0.9279,1.003
25.927412229,-0.3388,0.1760,0.9274,1.003
25.928220198,-0.3373,0.1760,0.9284,1.003
25.933207073,-0.3373,0.1755,0.9284,1.003
25.93444624,-0.3373,0.1755,0.9289,1.004
25.937122959,-0.3388,0.1770,0.9279,1.004
25.93799749,-0.3368,0.1770,0.9284,1.003
25.941352334,-0.3373,0.1765,0.9284,1.003
25.942083271,-0.3373,0.1765,0.9269,1.002
25.945976344,-0.3373,0.1760,0.9259,1.001
25.946678063,-0.3354,0.1736,0.9259,1.000
25.95159025,-0.3354,0.1746,0.9279,1.002
25.952755927,-0.3363,0.1741,0.9254,1.000
25.956209521,-0.3349,0.1750,0.9259,1.000
25.956985719,-0.3349,0.1750,0.9259,1.000
25.961006813,-0.3344,0.1770,0.9249,0.999
25.961812021,-0.3354,0.1760,0.9249,0.999
25.970215042,-0.3334,0.1755,0.9259,1.000
25.971413583,-0.3339,0.1760,0.9274,1.001
25.971935667,-0.3334,0.1755,0.9259,1.000
25.972353271,-0.3349,0.1755,0.9259,1.000
25.977727281,-0.3334,0.1741,0.9249,0.998
25.978668271,-0.3344,0.1731,0.9245,0.998
25.983968011,-0.3349,0.1736,0.9259,1.000
25.985136969,-0.3334,0.1746,0.9240,0.998
25.985687386,-0.3334,0.1741,0.9249,0.998
25.986141656,-0.3324,0.1726,0.9259,0.999
25.990999,-0.3329,0.1711,0.9264,0.999
25.991765563,-0.3329,0.1711,0.9249,0.998
25.998739833,-0.3329,0.1711,0.9245,0.997
25.999903115,-0.3339,0.1711,0.9245,0.998
26.002635927,-0.3334,0.1706,0.9249,0.998
26.003232386,-0.3339,0.1711,0.9254,0.999
26.005940354,-0.3324,0.1721,0.9259,0.999
26.006711136,-0.3310,0.1721,0.9269,0.999
26.012047281,-0.3320,0.1721,0.9264,0.999
26.013172906,-0.3324,0.1726,0.9264,0.999
26.015443583,-0.3310,0.1706,0.9279,1.000
26.01646124,-0.3315,0.1721,0.9293,1.002
26.026141656,-0.3329,0.1697,0.9274,1.000
26.026928323,-0.3339,0.1692,0.9279,1.001
26.027418896,-0.3334,0.1711,0.9284,1.001
26.027859729,-0.3315,0.1702,0.9298,1.002
26.030998375,-0.3315,0.1711,0.9274,1.000
26.033195354,-0.3324,0.1702,0.9269,0.999
26.035458271,-0.3334,0.1702,0.9274,1.000
26.036515563,-0.3324,0.1687,0.9249,0.997
26.040237125,-0.3324,0.1687,0.9259,0.998
26.041364833,-0.3329,0.1711,0.9274,1.000
26.045135354,-0.3339,0.1697,0.9274,1.000
26.04702624,-0.3344,0.1692,0.9274,1.000
26.051163323,-0.3329,0.1706,0.9289,1.001
26.053037542,-0.3329,0.1697,0.9284,1.001
26.056241761,-0.3324,0.1706,0.9279,1.000
26.057214052,-0.3334,0.1711,0.9284,1.001
26.060038167,-0.3324,0.1692,0.9289,1.001
26.060774417,-0.3334,0.1697,0.9279,1.000
26.072454261,-0.3339,0.1692,0.9284,1.001
26.074199573,-0.3344,0.1702,0.9269,1.000
26.074894156,-0.3339,0.1702,0.9289,1.002
26.075457177,-0.3339,0.1697,0.9269,1.000
26.078222646,-0.3324,0.1702,0.9279,1.000
26.07927624,-0.3339,0.1687,0.9259,0.999
26.085437021,-0.3349,0.1677,0.9284,1.001
26.086706761,-0.3349,0.1682,0.9293,1.002
26.087425771,-0.3339,0.1682,0.9284,1.001
26.087893115,-0.3334,0.1687,0.9279,1.000
26.08829749,-0.3344,0.1697,0.9269,1.000
26.092493792,-0.3354,0.1687,0.9284,1.001
26.093901813,-0.3354,0.1697,0.9293,1.002
26.099186604,-0.3339,0.1697,0.9298,1.002
26.100131917,-0.3339,0.1692,0.9289,1.001
26.103679625,-0.3329,0.1687,0.9298,1.002
26.104266813,-0.3344,0.1687,0.9289,1.002
26.109949156,-0.3344,0.1677,0.9293,1.002
26.110513531,-0.3334,0.1687,0.9293,1.002
26.112762646,-0.3320,0.1687,0.9284,1.000
26.113291552,-0.3310,0.1672,0.9284,1.000
26.12078624,-0.3310,0.1677,0.9293,1.001
26.122181813,-0.3320,0.1682,0.9284,1.000
26.124916344,-0.3329,0.1677,0.9289,1.001
26.125804886,-0.3334,0.1692,0.9274,1.000
26.129619469,-0.3315,0.1682,0.9284,1.000
26.130437177,-0.3310,0.1672,0.9293,1.001
26.134813323,-0.3315,0.1687,0.9284,1.000
26.135950406,-0.3305,0.1687,0.9274,0.999
26.138711448,-0.3280,0.1682,0.9279,0.998
26.139460875,-0.3290,0.1677,0.9274,0.998
26.143905146,-0.3305,0.1672,0.9289,1.000
26.144587125,-0.3315,0.1682,0.9279,1.000
26.14955249,-0.3320,0.1667,0.9269,0.999
26.150740927,-0.3310,0.1677,0.9269,0.998
26.154647073,-0.3315,0.1672,0.9274,0.999
26.155426917,-0.3300,0.1672,0.9279,0.999
26.160440458,-0.3305,0.1682,0.9279,0.999
26.161147698,-0.3295,0.1663,0.9274,0.998
26.169197542,-0.3305,0.1677,0.9279,0.999
26.170422073,-0.3305,0.1697,0.9289,1.000
26.170942594,-0.3295,0.1692,0.9298,1.001
26.171360979,-0.3315,0.1692,0.9298,1.002
26.174674365,-0.3329,0.1702,0.9293,1.002
26.175357438,-0.3329,0.1687,0.9293,1.001
26.179611344,-0.3320,0.1702,0.9298,1.002
26.18044249,-0.3324,0.1687,0.9303,1.002
26.185127854,-0.3334,0.1687,0.9308,1.003
26.186385458,-0.3324,0.1687,0.9308,1.003
26.18922775,-0.3329,0.1687,0.9308,1.003
26.190207333,-0.3329,0.1687,0.9284,1.001
26.195044625,-0.3324,0.1677,0.9298,1.002
26.195808375,-0.3320,0.1677,0.9308,1.002
26.200859365,-0.3315,0.1667,0.9303,1.002
26.202188271,-0.3320,0.1663,0.9308,1.002
26.20410525,-0.3310,0.1663,0.9323,1.003
26.205367958,-0.3310,0.1658,0.9313,1.002
26.208839573,-0.3310,0.1643,0.9318,1.002
26.21014999,-0.3334,0.1643,0.9318,1.003
26.216020198,-0.3329,0.1643,0.9313,1.003
26.218411813,-0.3329,0.1633,0.9308,1.002
26.21923426,-0.3329,0.1643,0.9313,1.003
26.219846552,-0.3320,0.1633,0.9328,1.003
26.223723375,-0.3324,0.1643,0.9328,1.004
26.224848323,-0.3320,0.1643,0.9323,1.003
26.228312021,-0.3324,0.1628,0.9313,1.002
26.229527854,-0.3315,0.1619,0.9303,1.001
26.234498167,-0.3320,0.1619,0.9323,1.003
26.235592021,-0.3320,0.1638,0.9303,1.001
26.239378323,-0.3310,0.1638,0.9289,1.000
26.240294469,-0.3305,0.1648,0.9279,0.999
26.243894313,-0.3305,0.1638,0.9293,1.000
26.244704833,-0.3310,0.1658,0.9303,1.001
26.254642594,-0.3334,0.1658,0.9298,1.002
26.256045823,-0.3315,0.1663,0.9293,1.001
26.256644104,-0.3320,0.1658,0.9269,0.998
26.257101552,-0.3310,0.1658,0.9269,0.998
26.258839469,-0.3315,0.1663,0.9279,0.999
26.25977525,-0.3329,0.1667,0.9284,1.000
26.267788167,-0.3320,0.1667,0.9284,1.000
26.269085979,-0.3320,0.1648,0.9274,0.999
26.269601604,-0.3320,0.1653,0.9284,1.000
26.270090354,-0.3324,0.1663,0.9284,1.000
26.274395302,-0.3329,0.1667,0.9284,1.000
26.275397281,-0.3320,0.1667,0.9289,1.000
26.27848749,-0.3310,0.1687,0.9279,0.999
26.27937499,-0.3324,0.1672,0.9298,1.002
26.283675094,-0.3324,0.1677,0.9298,1.002
26.285167385,-0.3320,0.1682,0.9284,1.000
26.290020875,-0.3305,0.1672,0.9284,1.000
26.291178844,-0.3305,0.1667,0.9298,1.001
26.29504676,-0.3320,0.1682,0.9293,1.001
26.295743948,-0.3315,0.1682,0.9289,1.000
26.300729052,-0.3315,0.1677,0.9303,1.002
26.302004156,-0.3315,0.1677,0.9318,1.003
26.306869781,-0.3305,0.1682,0.9308,1.002
26.307625563,-0.3310,0.1667,0.9328,1.004
26.310225198,-0.3310,0.1667,0.9323,1.003
26.311113635,-0.3310,0.1667,0.9308,1.002
26.314593792,-0.3310,0.1672,0.9303,1.001
26.315367958,-0.3300,0.1667,0.9313,1.002
26.320240042,-0.3310,0.1687,0.9303,1.002
26.321410406,-0.3305,0.1692,0.9303,1.002
26.323721031,-0.3310,0.1702,0.9313,1.003
26.324405667,-0.3310,0.1682,0.9313,1.003
26.330437229,-0.3324,0.1682,0.9318,1.004
26.331116969,-0.3320,0.1682,0.9308,1.002
26.335670823,-0.3324,0.1682,0.9293,1.001
26.33675926,-0.3329,0.1667,0.9303,1.002
26.339380406,-0.3320,0.1682,0.9289,1.001
26.340143948,-0.3324,0.1687,0.9298,1.002
26.344434573,-0.3315,0.1667,0.9293,1.001
26.345178479,-0.3329,0.1672,0.9308,1.003
26.35026749,-0.3334,0.1677,0.9308,1.003
26.35139624,-0.3334,0.1677,0.9298,1.002
26.354705979,-0.3329,0.1667,0.9284,1.000
26.355464833,-0.3329,0.1672,0.9284,1.000
26.359727646,-0.3315,0.1663,0.9293,1.001
26.360433063,-0.3324,0.1638,0.9274,0.999
26.371854104,-0.3320,0.1653,0.9274,0.999
26.372958375,-0.3310,0.1648,0.9269,0.998
26.373505667,-0.3315,0.1633,0.9289,1.000
26.374056604,-0.3324,0.1619,0.9279,0.999
26.37449499,-0.3315,0.1633,0.9289,1.000
26.374885563,-0.3315,0.1633,0.9293,1.000
26.381610198,-0.3320,0.1623,0.9284,0.999
26.383502229,-0.3305,0.1619,0.9279,0.998
26.387511812,-0.3315,0.1619,0.9303,1.001
26.389177177,-0.3320,0.1619,0.9298,1.000
26.390254104,-0.3305,0.1623,0.9293,1.000
26.390824937,-0.3315,0.1619,0.9298,1.000
26.394954156,-0.3329,0.1623,0.9308,1.002
26.396523062,-0.3339,0.1633,0.9323,1.004
26.400933896,-0.3339,0.1638,0.9337,1.005
26.403335354,-0.3349,0.1643,0.9347,1.006
26.40411249,-0.3334,0.1667,0.9352,1.007
26.404591656,-0.3334,0.1667,0.9357,1.007
26.409924,-0.3334,0.1672,0.9372,1.009
26.41118499,-0.3339,0.1692,0.9376,1.010
26.416306812,-0.3334,0.1697,0.9357,1.008
26.418002594,-0.3334,0.1697,0.9337,1.006
26.419789833,-0.3344,0.1692,0.9337,1.006
26.420655823,-0.3349,0.1716,0.9328,1.006
26.425275771,-0.3349,0.1741,0.9308,1.004
26.426117437,-0.3359,0.1750,0.9289,1.003
26.430144833,-0.3349,0.1750,0.9303,1.004
26.430797698,-0.3344,0.1750,0.9303,1.004
26.434905979,-0.3344,0.1736,0.9284,1.002
26.436101812,-0.3354,0.1736,0.9274,1.001
26.440266448,-0.3344,0.1750,0.9264,1.000
26.441042542,-0.3339,0.1750,0.9274,1.001
26.445124781,-0.3359,0.1750,0.9269,1.001
26.445947125,-0.3344,0.1755,0.9279,1.002
26.450593792,-0.3320,0.1731,0.9269,1.000
26.451823062,-0.3315,0.1716,0.9245,0.997
26.45499676,-0.3320,0.1721,0.9245,0.997
26.455773531,-0.3295,0.1711,0.9259,0.998
26.460380823,-0.3310,0.1706,0.9264,0.998
26.46113426,-0.3310,0.1692,0.9279,1.000
26.469304521,-0.3320,0.1682,0.9274,0.999
26.470410823,-0.3334,0.1687,0.9274,1.000
26.470911448,-0.3324,0.1697,0.9259,0.998
26.471362333,-0.3315,0.1682,0.9274,0.999
26.479167958,-0.3305,0.1667,0.9284,0.999
26.479999729,-0.3315,0.1663,0.9274,0.999
26.480607542,-0.3320,0.1653,0.9274,0.999
26.481082646,-0.3315,0.1628,0.9293,1.000
26.486187646,-0.3315,0.1623,0.9298,1.000
26.487263583,-0.3320,0.1614,0.9289,0.999
26.490458375,-0.3334,0.1609,0.9284,0.999
26.491190406,-0.3339,0.1599,0.9289,1.000
26.496680719,-0.3334,0.1614,0.9303,1.001
26.497502802,-0.3344,0.1609,0.9284,1.000
26.502597594,-0.3354,0.1604,0.9303,1.002
26.503766083,-0.3363,0.1599,0.9298,1.002
26.504442229,-0.3349,0.1604,0.9308,1.002
26.504932229,-0.3359,0.1594,0.9303,1.002
26.511123375,-0.3359,0.1619,0.9293,1.001
26.511982229,-0.3373,0.1619,0.9298,1.002
26.518228219,-0.3363,0.1619,0.9279,1.000
26.519385615,-0.3354,0.1628,0.9298,1.002
26.520000771,-0.3354,0.1638,0.9274,1.000
26.520459104,-0.3378,0.1633,0.9274,1.000
26.525801396,-0.3383,0.1648,0.9293,1.003
26.526641448,-0.3378,0.1653,0.9289,1.002
26.532732542,-0.3363,0.1653,0.9289,1.002
26.534029729,-0.3354,0.1663,0.9284,1.001
26.535083271,-0.3363,0.1658,0.9279,1.001
26.536236708,-0.3354,0.1658,0.9274,1.000
26.541726656,-0.3359,0.1682,0.9264,1.000
26.542501187,-0.3363,0.1687,0.9264,1.000
26.544567906,-0.3359,0.1677,0.9279,1.001
26.545086969,-0.3354,0.1697,0.9264,1.000
26.55075775,-0.3359,0.1692,0.9249,0.998
26.55149676,-0.3363,0.1677,0.9274,1.001
26.556312281,-0.3349,0.1697,0.9274,1.000
26.557077073,-0.3334,0.1697,0.9293,1.002
26.56149275,-0.3349,0.1711,0.9293,1.003
26.56233676,-0.3359,0.1711,0.9264,1.000
26.572712646,-0.3339,0.1716,0.9259,0.999
26.573989781,-0.3344,0.1721,0.9259,0.999
26.57449301,-0.3339,0.1716,0.9259,0.999
26.574954312,-0.3334,0.1716,0.9254,0.999
26.576421604,-0.3320,0.1721,0.9254,0.998
26.57718551,-0.3329,0.1726,0.9259,0.999
26.582793427,-0.3324,0.1716,0.9274,1.000
26.583504729,-0.3315,0.1741,0.9274,1.000
26.585725979,-0.3320,0.1726,0.9259,0.999
26.586783219,-0.3310,0.1726,0.9264,0.999
26.592946344,-0.3305,0.1731,0.9269,0.999
26.593607958,-0.3315,0.1731,0.9264,0.999
26.595565823,-0.3315,0.1736,0.9264,0.999
26.596051083,-0.3315,0.1726,0.9259,0.998
26.601494521,-0.3324,0.1736,0.9264,0.999
26.602552542,-0.3324,0.1731,0.9249,0.998
26.610249052,-0.3320,0.1731,0.9245,0.997
26.610908687,-0.3315,0.1750,0.9254,0.998
26.611263844,-0.3310,0.1750,0.9240,0.997
26.611569156,-0.3315,0.1746,0.9235,0.997
26.618662385,-0.3310,0.1746,0.9230,0.996
26.619694156,-0.3320,0.1746,0.9249,0.998
26.620133635,-0.3324,0.1750,0.9240,0.997
26.620504573,-0.3324,0.1731,0.9245,0.998
26.625747906,-0.3310,0.1726,0.9225,0.995
26.626439729,-0.3324,0.1731,0.9215,0.995
26.631312594,-0.3315,0.1716,0.9235,0.996
26.631897802,-0.3315,0.1716,0.9230,0.996
26.635839312,-0.3324,0.1716,0.9230,0.996
26.636997021,-0.3305,0.1716,0.9210,0.993
26.641273583,-0.3310,0.1706,0.9225,0.995
26.642158635,-0.3324,0.1726,0.9235,0.997
26.646087177,-0.3344,0.1716,0.9225,0.996
26.646845302,-0.3334,0.1706,0.9230,0.996
26.652037125,-0.3354,0.1721,0.9225,0.997
26.652747698,-0.3344,0.1716,0.9220,0.996
26.656307229,-0.3334,0.1741,0.9230,0.997
26.657124,-0.3349,0.1741,0.9225,0.997
26.66091676,-0.3359,0.1746,0.9225,0.997
26.661695719,-0.3368,0.1750,0.9230,0.998
26.672394729,-0.3359,0.1741,0.9230,0.998
26.673599521,-0.3359,0.1741,0.9249,0.999
26.674210458,-0.3373,0.1731,0.9264,1.001
26.674659208,-0.3373,0.1741,0.9254,1.000
26.677620979,-0.3378,0.1746,0.9245,1.000
26.678647333,-0.3383,0.1746,0.9245,1.000
26.680917802,-0.3378,0.1746,0.9245,1.000
26.681833792,-0.3378,0.1746,0.9230,0.998
26.688602489,-0.3378,0.1736,0.9225,0.998
26.689842594,-0.3368,0.1736,0.9240,0.999
26.69204025,-0.3363,0.1716,0.9235,0.998
26.692766604,-0.3378,0.1726,0.9254,1.000
26.697556448,-0.3378,0.1736,0.9249,1.000
26.698410406,-0.3363,0.1741,0.9249,0.999
26.703051396,-0.3368,0.1736,0.9269,1.001
26.704126969,-0.3344,0.1716,0.9249,0.998
26.70689525,-0.3344,0.1721,0.9249,0.998
26.707678323,-0.3334,0.1702,0.9249,0.998
26.710567229,-0.3349,0.1706,0.9264,1.000
26.711989104,-0.3363,0.1702,0.9269,1.001
26.718313375,-0.3363,0.1702,0.9264,1.000
26.721022854,-0.3354,0.1697,0.9269,1.000
26.721961344,-0.3354,0.1687,0.9274,1.000
26.722647594,-0.3363,0.1687,0.9279,1.001
26.725152802,-0.3349,0.1672,0.9274,1.000
26.726249364,-0.3359,0.1677,0.9274,1.000
26.730480979,-0.3368,0.1682,0.9274,1.001
26.73155525,-0.3368,0.1672,0.9259,0.999
26.735737698,-0.3359,0.1653,0.9254,0.998
26.737062958,-0.3359,0.1653,0.9264,0.999
26.74008426,-0.3363,0.1648,0.9259,0.999
26.740835667,-0.3344,0.1648,0.9259,0.998
26.745451917,-0.3344,0.1638,0.9274,0.999
26.746179312,-0.3368,0.1628,0.9269,1.000
26.750765406,-0.3349,0.1648,0.9269,0.999
26.751706344,-0.3363,0.1648,0.9279,1.001
26.756360979,-0.3373,0.1648,0.9293,1.002
26.757410823,-0.3363,0.1648,0.9293,1.002
26.760665979,-0.3354,0.1643,0.9293,1.002
26.761737489,-0.3354,0.1628,0.9284,1.000
26.770890406,-0.3349,0.1648,0.9284,1.001
26.772729989,-0.3363,0.1633,0.9289,1.001
26.773269156,-0.3344,0.1638,0.9293,1.001
26.774878531,-0.3354,0.1653,0.9289,1.001
26.776841344,-0.3363,0.1658,0.9293,1.002
26.777405406,-0.3373,0.1658,0.9293,1.002
26.791081604,-0.3373,0.1653,0.9298,1.003
26.791926083,-0.3363,0.1653,0.9293,1.002
26.792221604,-0.3363,0.1648,0.9284,1.001
26.792464677,-0.3368,0.1648,0.9298,1.003
26.792685458,-0.3368,0.1653,0.9298,1.003
26.792919989,-0.3354,0.1653,0.9303,1.003
26.795430979,-0.3368,0.1653,0.9308,1.004
26.796764625,-0.3359,0.1667,0.9293,1.002
26.803586552,-0.3349,0.1667,0.9289,1.001
26.804732646,-0.3373,0.1658,0.9298,1.003
26.807789,-0.3373,0.1672,0.9274,1.001
26.8086815,-0.3378,0.1687,0.9284,1.002
26.811294156,-0.3378,0.1702,0.9274,1.002
26.812003271,-0.3373,0.1716,0.9289,1.003
26.81606025,-0.3383,0.1721,0.9284,1.003
26.816848062,-0.3378,0.1711,0.9274,1.002
26.826628062,-0.3378,0.1706,0.9269,1.001
26.827227802,-0.3373,0.1721,0.9274,1.002
26.827558844,-0.3373,0.1731,0.9274,1.002
26.827817854,-0.3363,0.1721,0.9254,1.000
26.832056812,-0.3359,0.1731,0.9279,1.002
26.832655198,-0.3368,0.1726,0.9254,1.000
26.836817958,-0.3383,0.1731,0.9259,1.001
26.838102489,-0.3373,0.1736,0.9259,1.001
26.842615614,-0.3383,0.1750,0.9259,1.001
26.843262698,-0.3363,0.1741,0.9254,1.000
26.847195094,-0.3363,0.1755,0.9264,1.001
26.847813531,-0.3359,0.1736,0.9264,1.001
26.854183791,-0.3359,0.1731,0.9245,0.999
26.855008844,-0.3373,0.1746,0.9254,1.000
26.858879885,-0.3368,0.1746,0.9254,1.000
26.859611396,-0.3363,0.1741,0.9259,1.000
26.865136656,-0.3344,0.1716,0.9245,0.998
26.865974104,-0.3344,0.1721,0.9235,0.997
26.866436083,-0.3349,0.1736,0.9264,1.000
26.874528375,-0.3339,0.1726,0.9259,0.999
26.875654469,-0.3349,0.1731,0.9264,1.000
26.878985406,-0.3359,0.1721,0.9254,0.999
26.879773948,-0.3349,0.1726,0.9254,0.999
26.880296656,-0.3344,0.1706,0.9274,1.000
26.885409,-0.3344,0.1716,0.9259,0.999
26.886670562,-0.3359,0.1731,0.9254,1.000
26.890088531,-0.3368,0.1721,0.9259,1.000
26.890817646,-0.3363,0.1702,0.9249,0.999
26.891309469,-0.3349,0.1692,0.9254,0.999
26.896565771,-0.3354,0.1697,0.9264,1.000
26.897281135,-0.3349,0.1706,0.9254,0.999
26.901895458,-0.3349,0.1702,0.9269,1.000
26.903073427,-0.3363,0.1711,0.9259,1.000
26.905479208,-0.3359,0.1706,0.9240,0.998
26.90620176,-0.3363,0.1706,0.9254,0.999
26.908638531,-0.3344,0.1716,0.9259,0.999
26.909391239,-0.3363,0.1706,0.9249,0.999
26.914948687,-0.3373,0.1726,0.9249,1.000
26.915742698,-0.3373,0.1706,0.9264,1.001
26.921206708,-0.3373,0.1711,0.9274,1.002
26.92322176,-0.3373,0.1711,0.9269,1.001
26.925450614,-0.3388,0.1706,0.9254,1.000
26.926451291,-0.3373,0.1716,0.9259,1.000
26.930225094,-0.3378,0.1721,0.9259,1.001
26.931027333,-0.3378,0.1731,0.9249,1.000
26.935910823,-0.3383,0.1736,0.9274,1.002
26.937044156,-0.3373,0.1736,0.9269,1.002
26.940477906,-0.3388,0.1746,0.9259,1.001
26.941261344,-0.3388,0.1726,0.9259,1.001
26.945548687,-0.3383,0.1736,0.9249,1.000
26.94636301,-0.3378,0.1741,0.9245,1.000
26.953332177,-0.3373,0.1726,0.9235,0.998
26.956189573,-0.3373,0.1741,0.9230,0.998
26.957152698,-0.3378,0.1741,0.9240,0.999
26.958427646,-0.3373,0.1741,0.9245,0.999
26.959319,-0.3378,0.1731,0.9225,0.998
26.959956864,-0.3373,0.1726,0.9225,0.997
26.964377177,-0.3398,0.1716,0.9220,0.997
26.965509781,-0.3407,0.1716,0.9249,1.001
26.976978948,-0.3398,0.1721,0.9235,0.999
26.978435146,-0.3403,0.1726,0.9225,0.998
26.979008948,-0.3403,0.1726,0.9230,0.999
26.979478427,-0.3403,0.1726,0.9245,1.000
26.988408479,-0.3403,0.1726,0.9235,0.999
26.989800146,-0.3407,0.1721,0.9235,0.999
26.991248114,-0.3407,0.1726,0.9249,1.001
26.991761604,-0.3412,0.1746,0.9259,1.002
26.992168531,-0.3412,0.1736,0.9259,1.002
26.992581812,-0.3407,0.1721,0.9245,1.000
26.995833739,-0.3412,0.1721,0.9240,1.000
26.996293323,-0.3412,0.1721,0.9225,0.999
26.999315406,-0.3417,0.1726,0.9210,0.997
26.999888687,-0.3407,0.1721,0.9215,0.997
27.007697073,-0.3417,0.1706,0.9210,0.997
27.008703739,-0.3417,0.1716,0.9215,0.998
27.009093219,-0.3437,0.1716,0.9225,0.999
27.009457125,-0.3407,0.1711,0.9215,0.997
27.015507281,-0.3417,0.1711,0.9225,0.999
27.016594781,-0.3412,0.1716,0.9230,0.999
27.021759573,-0.3427,0.1711,0.9230,0.999
27.022887021,-0.3437,0.1716,0.9225,0.999
27.025211552,-0.3437,0.1731,0.9230,1.000
27.026050979,-0.3447,0.1731,0.9245,1.002
27.030698687,-0.3437,0.1746,0.9249,1.002
27.031508375,-0.3422,0.1755,0.9254,1.002
27.036579625,-0.3447,0.1755,0.9259,1.003
27.037956708,-0.3432,0.1760,0.9264,1.003
27.040880146,-0.3442,0.1765,0.9274,1.005
27.041619469,-0.3432,0.1780,0.9279,1.005
27.045976552,-0.3442,0.1785,0.9293,1.007
27.046740354,-0.3456,0.1799,0.9284,1.007
27.052904729,-0.3451,0.1804,0.9264,1.005
27.054007021,-0.3451,0.1814,0.9269,1.006
27.057268948,-0.3456,0.1838,0.9249,1.004
27.058099781,-0.3461,0.1834,0.9225,1.002
27.061635875,-0.3442,0.1834,0.9225,1.002
27.062582229,-0.3442,0.1843,0.9210,1.000
27.065406864,-0.3442,0.1863,0.9210,1.001
27.066212698,-0.3442,0.1824,0.9210,1.000
27.074772437,-0.3442,0.1824,0.9220,1.001
27.075996135,-0.3437,0.1834,0.9220,1.001
27.07648525,-0.3451,0.1819,0.9201,0.999
27.076938583,-0.3456,0.1829,0.9191,0.999
27.081836604,-0.3447,0.1829,0.9191,0.998
27.082772489,-0.3437,0.1819,0.9201,0.999
27.086190302,-0.3442,0.1819,0.9201,0.999
27.087187541,-0.3427,0.1814,0.9201,0.998
27.091003427,-0.3427,0.1794,0.9205,0.999
